ensembl	biotype	gene_id	chr	start	stop
ENSMUSG00000021613	protein_coding	Hapln1	13	89680241	89751437
ENSMUSG00000021614	protein_coding	Vcan	13	89794915	89882117
ENSMUSG00000021615	protein_coding	Xrcc4	13	89913632	90229213
ENSMUSG00000021619	protein_coding	Atg10	13	91074954	91363592
ENSMUSG00000021620	protein_coding	Acot12	13	91881117	91925753
ENSMUSG00000021621	protein_coding	Zcchc9	13	91936138	91947301
ENSMUSG00000021622	protein_coding	Ckmt2	13	91992992	92016490
ENSMUSG00000021660	protein_coding	Btf3	13	99079851	99086961
ENSMUSG00000021661	protein_coding	Ankra2	13	99033113	99044705
ENSMUSG00000021662	protein_coding	Rgnef	13	98668550	98976120
ENSMUSG00000021665	protein_coding	Hexb	13	97946287	97968312
ENSMUSG00000021666	protein_coding	Gfm2	13	97907892	97951150
ENSMUSG00000021668	protein_coding	Polk	13	97250644	97312440
ENSMUSG00000021669	protein_coding	Col4a3bp	13	97312690	97410122
ENSMUSG00000021670	protein_coding	Hmgcr	13	97418922	97440891
ENSMUSG00000021671	protein_coding	Poc5	13	97158249	97185542
ENSMUSG00000021675	protein_coding	F2rl2	13	96466808	96472694
ENSMUSG00000021676	protein_coding	Iqgap2	13	96397132	96661877
ENSMUSG00000021678	protein_coding	F2rl1	13	96281687	96295195
ENSMUSG00000021679	protein_coding	S100z	13	96247256	96248610
ENSMUSG00000021680	protein_coding	Crhbp	13	96201326	96214786
ENSMUSG00000021681	protein_coding	Aggf1	13	96120638	96145307
ENSMUSG00000021684	protein_coding	Pde8b	13	95794409	96020291
ENSMUSG00000021685	protein_coding	Otp	13	95645582	95653636
ENSMUSG00000021686	protein_coding	Ap3b1	13	95128915	95336271
ENSMUSG00000021687	protein_coding	Scamp1	13	94971265	95055812
ENSMUSG00000021690	protein_coding	Jmy	13	94204165	94269644
ENSMUSG00000021702	protein_coding	Thbs4	13	93521545	93564773
ENSMUSG00000021703	protein_coding	Serinc5	13	93381093	93481899
ENSMUSG00000021704	protein_coding	Mtx3	13	93614742	93628185
ENSMUSG00000021706	protein_coding	Zfyve16	13	93257063	93300823
ENSMUSG00000021707	protein_coding	Dhfr	13	93124738	93159008
ENSMUSG00000021708	protein_coding	Rasgrf2	13	92020005	92901611
ENSMUSG00000034334	protein_coding	Fam151b	13	93219577	93253986
ENSMUSG00000034488	protein_coding	Edil3	13	88961077	89462828
ENSMUSG00000035762	protein_coding	Tmem161b	13	84361901	84435571
ENSMUSG00000041685	protein_coding	Fcho2	13	99493362	99585404
ENSMUSG00000041747	protein_coding	Utp15	13	99016800	99032947
ENSMUSG00000041773	protein_coding	Enc1	13	98011060	98022994
ENSMUSG00000041817	protein_coding	Fam169a	13	97837242	97899476
ENSMUSG00000041995	protein_coding	Zbed3	13	96095192	96107796
ENSMUSG00000042015	protein_coding	Wdr41	13	95746299	95793269
ENSMUSG00000042043	protein_coding	Tbca	13	95558898	95612854
ENSMUSG00000042082	protein_coding	Arsb	13	94541634	94712971
ENSMUSG00000042102	protein_coding	Dmgdh	13	94444388	94522786
ENSMUSG00000042118	protein_coding	Bhmt2	13	94425675	94444257
ENSMUSG00000042167	protein_coding	Papd4	13	93917355	93962238
ENSMUSG00000042857	protein_coding	Gm9776	13	95125794	95128773
ENSMUSG00000045034	protein_coding	Ankrd34b	13	93195851	93211613
ENSMUSG00000045312	protein_coding	Lhfpl2	13	94827751	94965364
ENSMUSG00000046082	protein_coding	Tmem174	13	99404933	99407365
ENSMUSG00000046957	protein_coding	Spz1	13	93344586	93346187
ENSMUSG00000047117	protein_coding	Ankdd1b	13	97186089	97241115
ENSMUSG00000047419	protein_coding	Cmya5	13	93810668	93914679
ENSMUSG00000048376	protein_coding	F2r	13	96371759	96388414
ENSMUSG00000048603	antisense	Gm9828	13	99086377	99094370
ENSMUSG00000049517	protein_coding	Rps23	13	91062727	91064329
ENSMUSG00000051111	protein_coding	Sv2c	13	96729398	96902532
ENSMUSG00000052075	protein_coding	1700029F12Rik	13	97791819	97804317
ENSMUSG00000052485	protein_coding	Tmem171	13	99456190	99464789
ENSMUSG00000054944	lincRNA	5330416C01Rik	13	98503453	98517366
ENSMUSG00000057685	protein_coding	Gm8526	13	88618191	88618661
ENSMUSG00000057762	protein_coding	Gm6169	13	97868192	97869296
ENSMUSG00000060739	protein_coding	Nsa2	13	97899382	97907881
ENSMUSG00000064917	snoRNA	snoZ39	13	86184594	86184653
ENSMUSG00000065866	snRNA	U1	13	96666917	96667075
ENSMUSG00000069117	protein_coding	Gm17352	13	62318904	62319329
ENSMUSG00000074768	protein_coding	Bhmt	13	94386846	94407916
ENSMUSG00000074782	antisense	4833422C13Rik	13	91841270	91881477
ENSMUSG00000076343	miRNA	AC137692.1	13	97127066	97127178
ENSMUSG00000076958	miRNA	AC154424.1	13	87596383	87596492
ENSMUSG00000077278	snoRNA	SNORA17	13	91862861	91862988
ENSMUSG00000077380	snoRNA	SNORA68	13	96102573	96102704
ENSMUSG00000078302	protein_coding	Foxd1	13	99124200	99126660
ENSMUSG00000078952	lincRNA	Gm11019	13	98204925	98266960
ENSMUSG00000078958	protein_coding	Atp6ap1l	13	91023065	91044960
ENSMUSG00000082488	protein_coding	1700119I11Rik	13	92001037	92001647
ENSMUSG00000084423	miRNA	AC123043.1	13	95287117	95287230
ENSMUSG00000084452	misc_RNA	7SK	13	91884310	91884609
ENSMUSG00000085202	pseudogene	Gm15620	13	94497318	94497657
ENSMUSG00000085834	antisense	Gm15622	13	94395337	94398588
ENSMUSG00000087319	lincRNA	Gm15907	13	94907402	94910072
ENSMUSG00000087334	antisense	AW495222	13	94476137	94489130
ENSMUSG00000087839	snRNA	U6	13	96874418	96874517
ENSMUSG00000088108	snoRNA	Snora47	13	96100555	96100692
ENSMUSG00000088308	snoRNA	snoU109	13	90238586	90238719
ENSMUSG00000089070	snRNA	U6	13	90067047	90067148
ENSMUSG00000089486	snRNA	U6	13	94726265	94726364
ENSMUSG00000089940	lincRNA	Gm4117	13	89879065	90026771
ENSMUSG00000089972	pseudogene	Gm16318	13	89802375	89803455
ENSMUSG00000090033	antisense	Gm16243	13	95978067	95978891
ENSMUSG00000090907	antisense	C030017D09Rik	13	93184972	93197179
ENSMUSG00000091109	protein_coding	Gm17622	13	97260688	97261075
ENSMUSG00000091387	protein_coding	Gcnt4	13	97694644	97720867
ENSMUSG00000091419	pseudogene	Gm17450	13	91360048	91360513
ENSMUSG00000092116	protein_coding	Gm10320	13	99259303	99261956
ENSMUSG00000093106	miRNA	AC136976.1	13	94693142	94693266
ENSMUSG00000093116	miRNA	AC130536.1	13	99330309	99330416
ENSMUSG00000093480	miRNA	AC131739.1	13	94560732	94560792
ENSMUSG00000009470	protein_coding	Tnpo1	13	99608974	99696339
ENSMUSG00000021624	protein_coding	Cd180	13	103483638	103529709
ENSMUSG00000021629	protein_coding	Slc30a5	13	101572604	101603382
ENSMUSG00000021635	protein_coding	Rad17	13	101387120	101421014
ENSMUSG00000021636	protein_coding	Marveld2	13	101365912	101386926
ENSMUSG00000021638	protein_coding	Ocln	13	101266462	101322673
ENSMUSG00000021639	protein_coding	Gtf2h2	13	101230173	101262534
ENSMUSG00000021640	protein_coding	Naip1	13	101177725	101216361
ENSMUSG00000021643	protein_coding	Serf1	13	100877952	100884526
ENSMUSG00000021645	protein_coding	Smn1	13	100894807	100907645
ENSMUSG00000021646	protein_coding	Mccc2	13	100718488	100785594
ENSMUSG00000021647	protein_coding	Cartpt	13	100668439	100670638
ENSMUSG00000021650	protein_coding	Ptcd2	13	100089604	100114633
ENSMUSG00000021692	protein_coding	Dimt1	13	107737209	107750304
ENSMUSG00000021693	protein_coding	Kif2a	13	107749076	107812206
ENSMUSG00000021694	protein_coding	Ercc8	13	108948925	108985558
ENSMUSG00000021696	protein_coding	Elovl7	13	109004598	109077299
ENSMUSG00000021697	protein_coding	Depdc1b	13	109106526	109197976
ENSMUSG00000021699	protein_coding	Pde4d	13	109240142	110743669
ENSMUSG00000021700	protein_coding	Rab3c	13	110844395	111071109
ENSMUSG00000021701	protein_coding	Plk2	13	111185252	111191052
ENSMUSG00000021709	protein_coding	Erbb2ip	13	104608867	104710594
ENSMUSG00000021710	protein_coding	Nln	13	104813488	104899694
ENSMUSG00000021711	protein_coding	2410002O22Rik	13	104932229	104968549
ENSMUSG00000021712	protein_coding	Trim23	13	104968877	104993452
ENSMUSG00000021713	protein_coding	Ppwd1	13	104995201	105018924
ENSMUSG00000021714	protein_coding	Cenpk	13	105019035	105041728
ENSMUSG00000021715	protein_coding	Cwc27	13	105421220	105607222
ENSMUSG00000021716	protein_coding	Srek1ip1	13	105582564	105629354
ENSMUSG00000021718	protein_coding	4933425L06Rik	13	105872202	105911862
ENSMUSG00000021719	protein_coding	Rgs7bp	13	105737233	105845010
ENSMUSG00000021720	protein_coding	Rnf180	13	105921444	106061119
ENSMUSG00000021721	protein_coding	Htr1a	13	106233773	106238213
ENSMUSG00000021754	protein_coding	Map3k1	13	112536636	112599201
ENSMUSG00000032621	protein_coding	Srek1	13	104531695	104564539
ENSMUSG00000032727	protein_coding	Mier3	13	112476386	112508804
ENSMUSG00000032745	protein_coding	Gpbp1	13	112215888	112280319
ENSMUSG00000032846	protein_coding	Zswim6	13	108514698	108680258
ENSMUSG00000034751	protein_coding	Mast4	13	103522566	104124577
ENSMUSG00000041417	protein_coding	Pik3r1	13	102450716	102538172
ENSMUSG00000041431	protein_coding	Ccnb1	13	101548605	101556525
ENSMUSG00000041632	protein_coding	Mrps27	13	100114741	100185516
ENSMUSG00000042590	protein_coding	Ipo11	13	107584519	107726995
ENSMUSG00000042655	protein_coding	Fam159b	13	105635363	105653973
ENSMUSG00000042743	protein_coding	Sgtb	13	104899821	104931815
ENSMUSG00000045022	protein_coding	1700024P04Rik	13	99754045	99754520
ENSMUSG00000045273	protein_coding	Cenph	13	101529629	101545854
ENSMUSG00000045609	protein_coding	Gm5455	13	111094677	111095808
ENSMUSG00000046006	protein_coding	Gapt	13	111142823	111147380
ENSMUSG00000046169	protein_coding	Adamts6	13	105077953	105284843
ENSMUSG00000047643	protein_coding	Gm5454	13	104146330	104147784
ENSMUSG00000048924	protein_coding	Ccdc125	13	101439436	101467194
ENSMUSG00000049233	protein_coding	Apoo-ps	13	108204221	108204817
ENSMUSG00000049658	protein_coding	Bdp1	13	100787949	100874025
ENSMUSG00000049985	protein_coding	Ankrd55	13	113078659	113174210
ENSMUSG00000050919	protein_coding	Zfp366	13	99954778	100016992
ENSMUSG00000051723	protein_coding	Gm9858	13	101185514	101185929
ENSMUSG00000052293	protein_coding	Taf9	13	101421298	101426014
ENSMUSG00000052727	protein_coding	Mtap1b	13	100191419	100286557
ENSMUSG00000055194	protein_coding	Actbl2	13	112045221	112047957
ENSMUSG00000059751	protein_coding	Gm9000	13	109460773	109461634
ENSMUSG00000059877	protein_coding	Dph3b-ps	13	107336892	107337140
ENSMUSG00000061474	protein_coding	Mrps36	13	101505910	101514614
ENSMUSG00000062461	protein_coding	Gm5453	13	99674170	99674662
ENSMUSG00000064455	rRNA	n-R5s56	13	104186282	104186386
ENSMUSG00000064854	snRNA	U6	13	107570194	107570300
ENSMUSG00000065678	snRNA	U6	13	101374314	101374417
ENSMUSG00000067122	protein_coding	Gm10198	13	112382993	112383064
ENSMUSG00000068184	protein_coding	Ndufaf2	13	108842784	108948819
ENSMUSG00000069089	protein_coding	Cdk7	13	101466982	101500897
ENSMUSG00000071180	protein_coding	2810008M24Rik	13	108836618	108839340
ENSMUSG00000071181	protein_coding	3830408C21Rik	13	107822043	107823753
ENSMUSG00000071203	protein_coding	Naip5	13	100981694	101016278
ENSMUSG00000076946	miRNA	Mir582	13	110114938	110115018
ENSMUSG00000077261	snoRNA	snoU2-30	13	107780482	107780547
ENSMUSG00000077578	snoRNA	SNORA17	13	106013349	106013478
ENSMUSG00000077673	snoRNA	SNORA17	13	100462354	100462484
ENSMUSG00000078941	protein_coding	Taf9	13	101421298	101436368
ENSMUSG00000078942	protein_coding	Naip6	13	101051076	101087629
ENSMUSG00000078945	protein_coding	Naip2	13	100914018	100972047
ENSMUSG00000081277	pseudogene	Gm15285	13	112151411	112151883
ENSMUSG00000082258	pseudogene	Gm15289	13	112151884	112152127
ENSMUSG00000082433	pseudogene	Gm9025	13	112672601	112674385
ENSMUSG00000082956	pseudogene	Naip3	13	101109440	101148915
ENSMUSG00000084217	pseudogene	Gm15488	13	112511687	112514542
ENSMUSG00000084651	miRNA	Mir1904	13	110694017	110694096
ENSMUSG00000084733	misc_RNA	7SK	13	102998624	102998907
ENSMUSG00000084860	antisense	2610204G07Rik	13	105475011	105485074
ENSMUSG00000085204	processed_transcript	Gm15327	13	112599349	112601247
ENSMUSG00000085340	pseudogene	Gm16335	13	101540419	101540727
ENSMUSG00000085634	lincRNA	Gm15290	13	112312644	112340119
ENSMUSG00000086057	lincRNA	Gm15324	13	112647204	112648713
ENSMUSG00000086092	lincRNA	Gm15323	13	112795710	112807540
ENSMUSG00000086111	lincRNA	Gm15326	13	112658144	112664938
ENSMUSG00000086201	lincRNA	Gm6270	13	112152048	112158888
ENSMUSG00000086402	lincRNA	Gm15322	13	112781674	112785694
ENSMUSG00000086480	antisense	Gm15287	13	112515725	112525332
ENSMUSG00000086649	processed_transcript	Gm15286	13	112370469	112435038
ENSMUSG00000086861	lincRNA	Gm15325	13	112640524	112642830
ENSMUSG00000086870	antisense	Gm15288	13	112351580	112358761
ENSMUSG00000087860	misc_RNA	7SK	13	104210882	104211162
ENSMUSG00000089488	misc_RNA	7SK	13	99810353	99810605
ENSMUSG00000090329	antisense	Gm17160	13	103552515	103554865
ENSMUSG00000090358	lincRNA	Gm2822	13	109103293	109106467
ENSMUSG00000091577	pseudogene	Gm6211	13	103949875	103954149
ENSMUSG00000091906	antisense	1700099I09Rik	13	103550335	103551976
ENSMUSG00000093334	miRNA	AC165250.1	13	108619304	108619469
ENSMUSG00000015533	protein_coding	Itga2	13	115626124	115722249
ENSMUSG00000015536	protein_coding	Mocs2	13	115608452	115619214
ENSMUSG00000016018	protein_coding	Skiv2l2	13	113657988	113717588
ENSMUSG00000021725	protein_coding	Parp8	13	117643631	117814323
ENSMUSG00000021728	protein_coding	Emb	13	118009432	118062905
ENSMUSG00000021730	protein_coding	Hcn1	13	118391287	118765609
ENSMUSG00000021731	protein_coding	Mrps30	13	119168917	119176059
ENSMUSG00000021732	protein_coding	Fgf10	13	119458598	119580922
ENSMUSG00000021756	protein_coding	Il6st	13	113265216	113297068
ENSMUSG00000021758	protein_coding	Ddx4	13	113388541	113442518
ENSMUSG00000021759	protein_coding	Ppap2a	13	113591102	113658089
ENSMUSG00000021760	protein_coding	Gpx8	13	113832971	113836596
ENSMUSG00000021763	protein_coding	BC067074	13	114107292	114169919
ENSMUSG00000021764	protein_coding	Ndufs4	13	115078003	115178302
ENSMUSG00000021765	protein_coding	Fst	13	115242470	115249159
ENSMUSG00000023132	protein_coding	Gzma	13	113884033	113891187
ENSMUSG00000025450	processed_transcript	Gm9752	13	120262611	120265568
ENSMUSG00000025451	protein_coding	Paip1	13	120217408	120247025
ENSMUSG00000025453	protein_coding	Nnt	13	120124255	120197804
ENSMUSG00000042258	protein_coding	Isl1	13	117088489	117099896
ENSMUSG00000042275	protein_coding	Pelo	13	115878565	115880396
ENSMUSG00000042284	protein_coding	Itga1	13	115748287	115892172
ENSMUSG00000042348	protein_coding	Arl15	13	114584713	114947669
ENSMUSG00000042364	protein_coding	Snx18	13	114382388	114408772
ENSMUSG00000042379	protein_coding	Esm1	13	113999867	114008306
ENSMUSG00000042385	protein_coding	Gzmk	13	113961816	114016116
ENSMUSG00000042417	protein_coding	Ccno	13	113778010	113780986
ENSMUSG00000042426	protein_coding	Dhx29	13	113717938	113759639
ENSMUSG00000047789	protein_coding	Slc38a9	13	113450984	113523106
ENSMUSG00000049985	protein_coding	Ankrd55	13	113078659	113174210
ENSMUSG00000050377	protein_coding	Il31ra	13	113313018	113370870
ENSMUSG00000051002	protein_coding	Gm9848	13	113898281	113898542
ENSMUSG00000051456	protein_coding	Hspb3	13	114453104	114453884
ENSMUSG00000051758	protein_coding	4930544M13Rik	13	115397445	115447032
ENSMUSG00000061669	protein_coding	Gm6404	13	116943973	116944380
ENSMUSG00000062822	protein_coding	4833420G17Rik	13	120251566	120274924
ENSMUSG00000063846	pseudogene	CAAA01203447.1.8274.1	NT_072868	29334	29926
ENSMUSG00000065575	miRNA	Mir449a	13	113827742	113827832
ENSMUSG00000071613	protein_coding	Gm10340	14	3133997	3195623
ENSMUSG00000072739	protein_coding	Gm10408	14	7010506	7020414
ENSMUSG00000074634	protein_coding	Gm7120	13	120276748	120284312
ENSMUSG00000074635	protein_coding	3110070M22Rik	13	120276068	120277190
ENSMUSG00000074650	protein_coding	Gm10735	13	113829509	113832451
ENSMUSG00000074651	protein_coding	Gm6320	13	113784076	113790602
ENSMUSG00000074715	protein_coding	Ccl28	NT_166323	149101	180536
ENSMUSG00000076146	miRNA	Mir449c	13	113826191	113826299
ENSMUSG00000078027	miRNA	Mir449b	13	113827627	113827706
ENSMUSG00000078180	pseudogene	CAAA01202578.1.17880.1	NT_053651	16639	17168
ENSMUSG00000078537	protein_coding	B020031M17Rik	NT_166445	6589	7110
ENSMUSG00000078926	protein_coding	Cdc20b	13	113825587	113881343
ENSMUSG00000079048	antisense	4933413L06Rik	13	118495571	118508818
ENSMUSG00000079101	pseudogene	Gm2904	14	3051649	3052499
ENSMUSG00000079378	protein_coding	Gm8279	14	5234544	5242984
ENSMUSG00000079380	protein_coding	Gm8271	14	5288818	5296768
ENSMUSG00000079383	protein_coding	Gm3298	14	4963445	5124507
ENSMUSG00000079386	protein_coding	Gm3173	14	4534031	4622491
ENSMUSG00000079388	protein_coding	2610042L04Rik	14	4437802	4457726
ENSMUSG00000079389	protein_coding	Gm3149	14	4420322	4428760
ENSMUSG00000079391	protein_coding	Gm2974	14	4126977	4307934
ENSMUSG00000079392	pseudogene	Gm17170	14	4554694	4555009
ENSMUSG00000079402	protein_coding	Gm3020	14	3757741	3778926
ENSMUSG00000079407	protein_coding	1700110I01Rik	14	3262351	3305842
ENSMUSG00000079409	protein_coding	Gm5795	14	3188255	3196681
ENSMUSG00000079410	protein_coding	Gm2897	14	3049285	3076840
ENSMUSG00000086709	antisense	Gm16263	13	119484099	119504203
ENSMUSG00000088155	snoRNA	SNORA17	13	118825421	118825550
ENSMUSG00000088814	rRNA	5S_rRNA	13	114193296	114193396
ENSMUSG00000088991	snRNA	U2	13	113081329	113081481
ENSMUSG00000089436	rRNA	5S_rRNA	13	117464685	117464775
ENSMUSG00000090292	pseudogene	Gm17152	14	4244255	4244789
ENSMUSG00000090318	pseudogene	Gm17223	14	3362793	3363273
ENSMUSG00000090328	pseudogene	Gm17073	14	4782061	4782616
ENSMUSG00000090364	protein_coding	Gm3043	14	3794494	3803711
ENSMUSG00000090465	pseudogene	Gm3091	14	4895752	4896235
ENSMUSG00000090472	protein_coding	Gm3047	14	4658444	4665786
ENSMUSG00000090487	protein_coding	Gm2888	14	3030002	3038762
ENSMUSG00000090539	protein_coding	Gm9602	14	4879376	4888041
ENSMUSG00000090547	protein_coding	Gm8265	14	5380588	5383335
ENSMUSG00000090578	pseudogene	Gm8323	14	7040872	7042072
ENSMUSG00000090598	pseudogene	Gm8164	14	4680850	4682041
ENSMUSG00000090636	pseudogene	Gm17069	14	5204323	5204812
ENSMUSG00000090684	pseudogene	Gm17221	14	3149604	3150084
ENSMUSG00000090764	protein_coding	Gm3127	14	4268069	4276542
ENSMUSG00000090827	protein_coding	Gm8297	14	5086960	5095434
ENSMUSG00000090865	pseudogene	Gm17074	14	4631791	4632346
ENSMUSG00000090872	protein_coding	Gm3239	14	4767231	4773889
ENSMUSG00000090900	pseudogene	Gm3326	14	6502164	6503206
ENSMUSG00000091010	pseudogene	Gm17107	14	3707914	3708466
ENSMUSG00000091022	protein_coding	Gm3115	14	4187159	4202345
ENSMUSG00000091027	pseudogene	Gm11107	14	4152415	4152919
ENSMUSG00000091114	protein_coding	Gm3138	14	4352670	4361045
ENSMUSG00000091148	protein_coding	Gm3182	14	4584784	4593216
ENSMUSG00000091185	protein_coding	Gm3278	14	4995441	5005456
ENSMUSG00000091221	pseudogene	Gm3084	14	4858761	4859358
ENSMUSG00000091289	pseudogene	Gm17051	14	3084899	3085385
ENSMUSG00000091368	pseudogene	Gm17085	14	4369124	4369625
ENSMUSG00000091404	pseudogene	Gm3140	14	5281574	5282054
ENSMUSG00000091418	protein_coding	Gm17143	14	5468643	5491884
ENSMUSG00000091423	protein_coding	Gm17509	13	118007508	118009882
ENSMUSG00000091494	protein_coding	Gm3269	14	4941145	4949906
ENSMUSG00000091563	protein_coding	Gm8108	14	4137690	4235823
ENSMUSG00000091595	pseudogene	Gm3344	14	5360591	5363585
ENSMUSG00000091672	pseudogene	Gm17129	14	4081464	4081968
ENSMUSG00000091700	protein_coding	Gm7876	14	4812277	4820717
ENSMUSG00000091713	pseudogene	Gm17126	14	6645340	6645862
ENSMUSG00000091756	protein_coding	Gm3095	14	4066585	4073245
ENSMUSG00000091849	processed_transcript	Gm17188	14	3186101	3262328
ENSMUSG00000091894	pseudogene	Gm3030	14	4639077	4641834
ENSMUSG00000091995	pseudogene	Gm3339	14	6565855	6568602
ENSMUSG00000092045	pseudogene	Gm17086	14	4465661	4466144
ENSMUSG00000093072	miRNA	AC110817.1	13	115370703	115370802
ENSMUSG00000012405	protein_coding	Rpl15	14	19100337	19103905
ENSMUSG00000017485	protein_coding	Top2b	14	17197693	17263301
ENSMUSG00000017491	protein_coding	Rarb	14	17263356	17651381
ENSMUSG00000021733	protein_coding	Slc4a7	14	15535539	15632457
ENSMUSG00000021737	protein_coding	Psmd6	14	14944698	14953498
ENSMUSG00000021738	protein_coding	Atxn7	14	14845005	14939810
ENSMUSG00000021741	pseudogene	Gm5457	14	13700067	13700402
ENSMUSG00000021743	protein_coding	Fezf2	14	13174406	13178379
ENSMUSG00000021745	protein_coding	Ptprg	14	12386046	13074555
ENSMUSG00000021747	protein_coding	4930452B06Rik	14	9263706	9498754
ENSMUSG00000021748	protein_coding	Pdhb	14	8998505	9005506
ENSMUSG00000021749	protein_coding	Oit1	14	9181462	9211277
ENSMUSG00000021750	protein_coding	Fam107a	14	9128788	9150537
ENSMUSG00000021751	protein_coding	Acox2	14	9058025	9091867
